,alpha,beta,MSE,MAE,R2
8376,0.85,0.61,2674.160903,39.81396899,0.516399473
8377,0.85,0.62,2660.538016,39.72053016,0.518863062
8378,0.85,0.63,2670.102457,39.84394981,0.51713341
8379,0.85,0.64,2639.270781,39.55724578,0.522709071
8380,0.85,0.65,2662.90765,39.81005136,0.518434533
8381,0.85,0.66,2678.232712,39.85760355,0.515663119
8382,0.85,0.67,2645.065855,39.60488069,0.521661078
8383,0.85,0.68,2636.741006,39.62667325,0.523166561
8384,0.85,0.69,2655.50085,39.78272164,0.519773993
8385,0.85,0.7,2651.599691,39.6378128,0.520479487
8386,0.85,0.71,2654.549217,39.73050106,0.519946089
8387,0.85,0.72,2663.622733,39.74552009,0.518305216
8388,0.85,0.73,2649.773034,39.68495694,0.520809823
8389,0.85,0.74,2677.613662,39.92544357,0.515775069
8390,0.85,0.75,2639.685297,39.60529754,0.522634109
8391,0.85,0.76,2628.196279,39.42865173,0.524711806
8392,0.85,0.77,2658.988658,39.7327664,0.519143251
8393,0.85,0.78,2651.862084,39.73624474,0.520432035
8394,0.85,0.79,2648.7542,39.72947949,0.520994071
8395,0.85,0.8,2665.012662,39.82667904,0.518053858
8396,0.85,0.81,2635.114738,39.52158968,0.523460658
8397,0.85,0.82,2650.967703,39.70017792,0.520593777
8398,0.85,0.83,2655.550891,39.7250473,0.519764944
8399,0.85,0.84,2661.352145,39.73010549,0.518715834
8400,0.85,0.85,2652.722743,39.69659779,0.520276392
8401,0.85,0.86,2646.028271,39.72117229,0.521487033
8402,0.85,0.87,2641.748345,39.61546168,0.522261023
8403,0.85,0.88,2665.037469,39.80475348,0.518049372
8404,0.85,0.89,2680.664546,39.85981745,0.515223341
8405,0.85,0.9,2662.215379,39.80614011,0.518559725
8406,0.85,0.91,2654.074301,39.67661997,0.520031973
8407,0.85,0.92,2666.863494,39.81255442,0.51771915
8408,0.85,0.93,2657.477662,39.67410021,0.519416503
8409,0.85,0.94,2655.148158,39.75297992,0.519837775
8410,0.85,0.95,2664.702523,39.78593069,0.518109945
8411,0.85,0.96,2654.018834,39.68266964,0.520042004
8412,0.85,0.97,2654.556272,39.69409083,0.519944813
8413,0.85,0.98,2670.758544,39.8792809,0.517014762
8414,0.85,0.99,2625.801201,39.53642357,0.525144936
8415,0.86,0.01,2654.968487,39.654303,0.519870267
8416,0.86,0.02,2658.582146,39.68469079,0.519216766
8417,0.86,0.03,2670.30433,39.74910151,0.517096903
8418,0.86,0.04,2656.771119,39.7449386,0.519544275
8419,0.86,0.05,2657.4367,39.75616529,0.51942391
8420,0.86,0.06,2637.563182,39.57260231,0.523017877
8421,0.86,0.07,2651.504086,39.67761732,0.520496776
8422,0.86,0.08,2662.774774,39.77764439,0.518458563
8423,0.86,0.09,2657.560935,39.75369836,0.519401443
8424,0.86,0.1,2665.123904,39.66543267,0.518033741
8425,0.86,0.11,2656.828062,39.67099367,0.519533978
8426,0.86,0.12,2654.744917,39.61793766,0.519910698
8427,0.86,0.13,2656.485,39.73043733,0.519596018
8428,0.86,0.14,2666.679764,39.7492701,0.517752376
8429,0.86,0.15,2656.627208,39.67095206,0.5195703
8430,0.86,0.16,2660.340807,39.74202677,0.518898726
8431,0.86,0.17,2668.515747,39.76079093,0.517420354
8432,0.86,0.18,2666.764365,39.81888685,0.517737077
8433,0.86,0.19,2670.300642,39.90326507,0.51709757
8434,0.86,0.2,2664.494611,39.84970566,0.518147544
8435,0.86,0.21,2666.905007,39.74897551,0.517711643
8436,0.86,0.22,2654.826737,39.64564454,0.519895901
8437,0.86,0.23,2651.904257,39.67235138,0.520424408
8438,0.86,0.24,2657.245752,39.75383651,0.519458442
8439,0.86,0.25,2638.019804,39.62275691,0.5229353
8440,0.86,0.26,2676.009134,39.85346558,0.516065235
8441,0.86,0.27,2666.770395,39.74318652,0.517735987
8442,0.86,0.28,2661.463306,39.75623779,0.518695731
8443,0.86,0.29,2653.724872,39.63558986,0.520095165
8444,0.86,0.3,2659.121429,39.78055379,0.519119241
8445,0.86,0.31,2668.729692,39.89163975,0.517381663
8446,0.86,0.32,2656.462097,39.68843854,0.519600159
8447,0.86,0.33,2663.137059,39.64670463,0.518393046
8448,0.86,0.34,2655.293597,39.77144371,0.519811473
8449,0.86,0.35,2673.461713,39.79198321,0.516525915
8450,0.86,0.36,2666.631589,39.90999901,0.517761089
8451,0.86,0.37,2667.861618,39.81104975,0.517538648
8452,0.86,0.38,2660.774715,39.78826139,0.518820257
8453,0.86,0.39,2635.582555,39.5457316,0.523376057
8454,0.86,0.4,2660.249874,39.66873997,0.51891517
8455,0.86,0.41,2668.728169,39.79835915,0.517381939
8456,0.86,0.42,2660.351854,39.76153911,0.518896728
8457,0.86,0.43,2645.777707,39.65779654,0.521532346
8458,0.86,0.44,2656.27852,39.65396521,0.519633358
8459,0.86,0.45,2659.955405,39.79234549,0.518968423
8460,0.86,0.46,2662.566016,39.76400188,0.518496315
8461,0.86,0.47,2663.918368,39.84689552,0.518251753
8462,0.86,0.48,2640.093262,39.58608163,0.522560332
8463,0.86,0.49,2658.349582,39.79577201,0.519258823
8464,0.86,0.5,2660.645935,39.87502224,0.518843546
8465,0.86,0.51,2668.625013,39.9244025,0.517400594
8466,0.86,0.52,2646.67779,39.76089509,0.521369573
8467,0.86,0.53,2660.553115,39.71563618,0.518860332
8468,0.86,0.54,2648.961349,39.64663115,0.52095661
8469,0.86,0.55,2662.575409,39.6400171,0.518494616
8470,0.86,0.56,2678.882522,39.89697689,0.515545606
8471,0.86,0.57,2650.2101,39.74865817,0.520730783
8472,0.86,0.58,2664.651759,39.70021175,0.518119125
8473,0.86,0.59,2650.781331,39.69657543,0.52062748
8474,0.86,0.6,2655.644046,39.68571038,0.519748097
8475,0.86,0.61,2650.928354,39.6909201,0.520600892
8476,0.86,0.62,2646.880446,39.62375124,0.521332924
8477,0.86,0.63,2649.024598,39.75342159,0.520945172
8478,0.86,0.64,2667.770031,39.69126415,0.51755521
8479,0.86,0.65,2656.526741,39.64793643,0.519588469
8480,0.86,0.66,2646.950547,39.65594285,0.521320247
8481,0.86,0.67,2668.427504,39.82252401,0.517436312
8482,0.86,0.68,2650.034721,39.65852285,0.520762499
8483,0.86,0.69,2669.207799,39.80111722,0.517295202
8484,0.86,0.7,2648.192373,39.71470993,0.521095673
8485,0.86,0.71,2666.904653,39.7679983,0.517711707
8486,0.86,0.72,2675.386033,39.88882856,0.516177918
8487,0.86,0.73,2674.464125,39.89660892,0.516344637
8488,0.86,0.74,2649.422694,39.68932869,0.520873179
8489,0.86,0.75,2654.312424,39.65589266,0.519988911
8490,0.86,0.76,2646.779639,39.62234539,0.521351154
8491,0.86,0.77,2644.381922,39.67062306,0.521784762
8492,0.86,0.78,2651.648875,39.65022012,0.520470592
8493,0.86,0.79,2667.356408,39.80003731,0.517630011
8494,0.86,0.8,2676.889952,39.80013556,0.515905946
8495,0.86,0.81,2651.265805,39.69654723,0.520539867
8496,0.86,0.82,2664.407518,39.80421392,0.518163294
8497,0.86,0.83,2661.344287,39.89880201,0.518717255
8498,0.86,0.84,2647.083004,39.70486107,0.521296293
8499,0.86,0.85,2652.086282,39.75273531,0.520391491
8500,0.86,0.86,2654.787495,39.74401913,0.519902998
8501,0.86,0.87,2666.327408,39.79575943,0.517816097
8502,0.86,0.88,2650.456391,39.60236746,0.520686243
8503,0.86,0.89,2673.305511,39.84965976,0.516554163
8504,0.86,0.9,2650.096474,39.76544699,0.520751331
8505,0.86,0.91,2662.222413,39.80929214,0.518558453
8506,0.86,0.92,2668.608886,39.81001091,0.51740351
8507,0.86,0.93,2652.919328,39.74589769,0.520240841
8508,0.86,0.94,2642.371193,39.63005827,0.522148386
8509,0.86,0.95,2649.340827,39.81309624,0.520887984
8510,0.86,0.96,2650.681034,39.60690095,0.520645618
8511,0.86,0.97,2668.363526,39.84910478,0.517447882
8512,0.86,0.98,2633.713101,39.47688873,0.523714133
8513,0.86,0.99,2667.664323,39.95893167,0.517574327
8514,0.87,0.01,2656.942699,39.74910698,0.519513246
8515,0.87,0.02,2669.592668,39.85222222,0.517225601
8516,0.87,0.03,2660.358007,39.72906585,0.518895615
8517,0.87,0.04,2666.077738,39.77388046,0.517861248
8518,0.87,0.05,2654.648695,39.63051824,0.519928099
8519,0.87,0.06,2661.294793,39.70461733,0.518726205
8520,0.87,0.07,2673.2031,39.8303283,0.516572684
8521,0.87,0.08,2637.96931,39.52458407,0.522944432
8522,0.87,0.09,2663.9957,39.89150796,0.518237768
8523,0.87,0.1,2658.973614,39.7629913,0.519145972
8524,0.87,0.11,2634.074449,39.54154959,0.523648786
8525,0.87,0.12,2666.37626,39.78972754,0.517807263
8526,0.87,0.13,2672.913883,39.853372,0.516624986
8527,0.87,0.14,2666.292017,39.7662119,0.517822497
8528,0.87,0.15,2648.173455,39.61297285,0.521099094
8529,0.87,0.16,2667.332402,39.82441569,0.517634352
8530,0.87,0.17,2667.474126,39.81385969,0.517608722
8531,0.87,0.18,2666.627978,39.77797053,0.517761741
8532,0.87,0.19,2658.46515,39.79867192,0.519237923
8533,0.87,0.2,2664.203442,39.68407875,0.518200199
8534,0.87,0.21,2662.734063,39.70384729,0.518465925
8535,0.87,0.22,2659.918754,39.82527921,0.518975051
8536,0.87,0.23,2646.267986,39.66572999,0.521443683
8537,0.87,0.24,2670.800777,39.80849209,0.517007124
8538,0.87,0.25,2652.94317,39.69313972,0.520236529
8539,0.87,0.26,2676.830225,39.86709585,0.515916747
8540,0.87,0.27,2671.41675,39.79659039,0.516895731
8541,0.87,0.28,2669.454305,39.9080805,0.517250623
8542,0.87,0.29,2649.647996,39.62035675,0.520832435
8543,0.87,0.3,2665.513833,39.7710977,0.517963226
8544,0.87,0.31,2658.513901,39.8919982,0.519229107
8545,0.87,0.32,2660.198221,39.70422397,0.518924511
8546,0.87,0.33,2675.47363,39.80482572,0.516162076
8547,0.87,0.34,2663.243978,39.8103129,0.518373711
8548,0.87,0.35,2665.327513,39.74621745,0.51799692
8549,0.87,0.36,2652.942602,39.5883926,0.520236632
8550,0.87,0.37,2666.425083,39.82856481,0.517798434
8551,0.87,0.38,2654.402419,39.61811065,0.519972636
8552,0.87,0.39,2660.758401,39.6481387,0.518823207
8553,0.87,0.4,2655.515367,39.75942692,0.519771368
8554,0.87,0.41,2668.127205,39.76738718,0.517490618
8555,0.87,0.42,2644.316188,39.69014911,0.52179665
8556,0.87,0.43,2686.533951,39.94500589,0.514161906
8557,0.87,0.44,2678.0495,39.82180212,0.515696251
8558,0.87,0.45,2659.301849,39.82823557,0.519086613
8559,0.87,0.46,2654.349058,39.76811258,0.519982286
8560,0.87,0.47,2665.563677,39.78068872,0.517954212
8561,0.87,0.48,2660.47351,39.83497231,0.518874728
8562,0.87,0.49,2647.510727,39.75353487,0.521218943
8563,0.87,0.5,2665.700878,39.88180632,0.5179294
8564,0.87,0.51,2679.612057,39.91750462,0.515413675
8565,0.87,0.52,2654.630525,39.68238976,0.519931385
8566,0.87,0.53,2661.498725,39.79238322,0.518689326
8567,0.87,0.54,2629.707666,39.51830798,0.524438484
8568,0.87,0.55,2685.613005,39.91963608,0.514328452
8569,0.87,0.56,2658.165983,39.66513692,0.519292025
8570,0.87,0.57,2668.16037,39.82333818,0.517484621
8571,0.87,0.58,2664.141288,39.78410591,0.518211439
8572,0.87,0.59,2676.026052,39.77694148,0.516062175
8573,0.87,0.6,2681.112962,39.86359974,0.515142248
8574,0.87,0.61,2641.711734,39.67832352,0.522267644
8575,0.87,0.62,2668.787864,39.74742364,0.517371143
8576,0.87,0.63,2644.925299,39.72108233,0.521686497
8577,0.87,0.64,2652.251689,39.68538234,0.520361578
8578,0.87,0.65,2665.524,39.80861965,0.517961387
8579,0.87,0.66,2685.393588,39.93858157,0.514368132
8580,0.87,0.67,2674.701315,39.80261735,0.516301743
8581,0.87,0.68,2674.091004,39.78504264,0.516412113
8582,0.87,0.69,2659.662102,39.69153345,0.519021464
8583,0.87,0.7,2666.601475,39.81041621,0.517766534
8584,0.87,0.71,2659.862943,39.75281308,0.518985144
8585,0.87,0.72,2638.389039,39.64335413,0.522868527
8586,0.87,0.73,2652.317638,39.76102148,0.520349652
8587,0.87,0.74,2670.605532,39.77814099,0.517042433
8588,0.87,0.75,2656.13609,39.72030935,0.519659115
8589,0.87,0.76,2637.14952,39.53064764,0.523092684
8590,0.87,0.77,2667.816499,39.77984505,0.517546807
8591,0.87,0.78,2661.725553,39.78995459,0.518648306
8592,0.87,0.79,2652.666755,39.71902554,0.520286517
8593,0.87,0.8,2654.420281,39.73307061,0.519969406
8594,0.87,0.81,2647.887627,39.71967171,0.521150783
8595,0.87,0.82,2654.665159,39.82393171,0.519925121
8596,0.87,0.83,2643.906644,39.61412858,0.521870712
8597,0.87,0.84,2647.424795,39.65654171,0.521234483
8598,0.87,0.85,2659.354019,39.70623644,0.519077179
8599,0.87,0.86,2677.217596,39.92851363,0.515846694
8600,0.87,0.87,2648.606711,39.59667161,0.521020743
8601,0.87,0.88,2662.284022,39.85060953,0.518547311
8602,0.87,0.89,2654.402141,39.63013484,0.519972686
8603,0.87,0.9,2671.780038,39.7798139,0.516830033
8604,0.87,0.91,2659.922402,39.765964,0.518974391
8605,0.87,0.92,2649.059617,39.70790204,0.520938839
8606,0.87,0.93,2665.84618,39.71053954,0.517903123
8607,0.87,0.94,2628.952937,39.51586134,0.52457497
8608,0.87,0.95,2648.137869,39.75913546,0.521105529
8609,0.87,0.96,2661.318875,39.83313686,0.51872185
8610,0.87,0.97,2654.820758,39.79382626,0.519896983
8611,0.87,0.98,2648.278265,39.63246843,0.52108014
8612,0.87,0.99,2665.972394,39.79081061,0.517880299
8613,0.88,0.01,2653.312072,39.6685068,0.520169816
8614,0.88,0.02,2679.667226,39.80617505,0.515403698
8615,0.88,0.03,2646.109348,39.73000265,0.521472371
8616,0.88,0.04,2661.276888,39.73145341,0.518729443
8617,0.88,0.05,2642.033067,39.56118779,0.522209534
8618,0.88,0.06,2643.874658,39.67886016,0.521876497
8619,0.88,0.07,2684.844021,39.80023595,0.514467516
8620,0.88,0.08,2655.797406,39.67744474,0.519720364
8621,0.88,0.09,2656.339765,39.73088024,0.519622282
8622,0.88,0.1,2682.677741,39.8197581,0.514859271
8623,0.88,0.11,2638.19662,39.62828172,0.522903324
8624,0.88,0.12,2650.522185,39.7096777,0.520674345
8625,0.88,0.13,2649.246019,39.6609957,0.520905129
8626,0.88,0.14,2659.962928,39.82927954,0.518967062
8627,0.88,0.15,2654.996618,39.73926735,0.51986518
8628,0.88,0.16,2671.200785,39.76205996,0.516934786
8629,0.88,0.17,2656.913083,39.71613168,0.519518602
8630,0.88,0.18,2658.615257,39.68005126,0.519210778
8631,0.88,0.19,2648.482616,39.70389792,0.521043185
8632,0.88,0.2,2672.649292,39.85848037,0.516672835
8633,0.88,0.21,2649.578858,39.5866116,0.520844938
8634,0.88,0.22,2665.876932,39.81289006,0.517897562
8635,0.88,0.23,2655.91234,39.80217794,0.519699579
8636,0.88,0.24,2654.738037,39.70766595,0.519911942
8637,0.88,0.25,2643.818991,39.55977314,0.521886564
8638,0.88,0.26,2664.324342,39.83632244,0.518178336
8639,0.88,0.27,2652.762103,39.66149921,0.520269274
8640,0.88,0.28,2651.552748,39.70705394,0.520487976
8641,0.88,0.29,2675.749002,39.8579965,0.516112278
8642,0.88,0.3,2669.046601,39.84558748,0.517324353
8643,0.88,0.31,2654.425335,39.79414231,0.519968492
8644,0.88,0.32,2649.515877,39.69368407,0.520856328
8645,0.88,0.33,2655.460324,39.73664577,0.519781322
8646,0.88,0.34,2664.434004,39.66127387,0.518158504
8647,0.88,0.35,2661.079564,39.68318267,0.518765128
8648,0.88,0.36,2646.89911,39.65797199,0.521329549
8649,0.88,0.37,2657.461096,39.73458801,0.519419499
8650,0.88,0.38,2661.995551,39.70865694,0.518599479
8651,0.88,0.39,2670.40114,39.84051241,0.517079395
8652,0.88,0.4,2648.213192,39.73047816,0.521091908
8653,0.88,0.41,2665.400987,39.73885891,0.517983633
8654,0.88,0.42,2663.683919,39.76768554,0.518294151
8655,0.88,0.43,2657.358735,39.74562677,0.51943801
8656,0.88,0.44,2665.861076,39.79546974,0.51790043
8657,0.88,0.45,2671.037626,39.75339444,0.516964292
8658,0.88,0.46,2655.05946,39.84124041,0.519853815
8659,0.88,0.47,2649.282538,39.64937607,0.520898525
8660,0.88,0.48,2642.943286,39.58229104,0.522044928
8661,0.88,0.49,2661.554642,39.78470475,0.518679214
8662,0.88,0.5,2663.647915,39.7068705,0.518300662
8663,0.88,0.51,2670.506191,39.89766799,0.517060398
8664,0.88,0.52,2639.603416,39.54367612,0.522648917
8665,0.88,0.53,2633.705588,39.67852923,0.523715491
8666,0.88,0.54,2666.01165,39.71253462,0.517873199
8667,0.88,0.55,2658.572561,39.75443858,0.519218499
8668,0.88,0.56,2669.982056,39.79116293,0.517155183
8669,0.88,0.57,2674.384622,39.92334766,0.516359015
8670,0.88,0.58,2640.133228,39.59203342,0.522553104
8671,0.88,0.59,2637.207292,39.57331062,0.523082236
8672,0.88,0.6,2638.151718,39.50510512,0.522911445
8673,0.88,0.61,2659.958458,39.74355649,0.518967871
8674,0.88,0.62,2669.0133,39.80546346,0.517330375
8675,0.88,0.63,2653.728077,39.80473493,0.520094585
8676,0.88,0.64,2652.594377,39.67614205,0.520299606
8677,0.88,0.65,2664.42122,39.75852079,0.518160816
8678,0.88,0.66,2684.858016,39.84447155,0.514464986
8679,0.88,0.67,2649.803177,39.68342053,0.520804372
8680,0.88,0.68,2641.16125,39.60068434,0.522367195
8681,0.88,0.69,2665.47796,39.76143147,0.517969713
8682,0.88,0.7,2678.848489,39.93670855,0.51555176
8683,0.88,0.71,2668.379122,39.8645812,0.517445061
8684,0.88,0.72,2651.143721,39.61880634,0.520561945
8685,0.88,0.73,2655.864549,39.75221908,0.519708221
8686,0.88,0.74,2668.372527,39.84102773,0.517446254
8687,0.88,0.75,2651.523828,39.65184287,0.520493206
8688,0.88,0.76,2638.99955,39.545913,0.522758121
8689,0.88,0.77,2657.27316,39.72649683,0.519453485
8690,0.88,0.78,2657.865646,39.71225108,0.519346339
8691,0.88,0.79,2657.976623,39.67539655,0.51932627
8692,0.88,0.8,2657.368489,39.81910632,0.519436246
8693,0.88,0.81,2663.72195,39.78294687,0.518287273
8694,0.88,0.82,2675.22465,39.94105205,0.516207102
8695,0.88,0.83,2655.498994,39.77194769,0.519774329
8696,0.88,0.84,2686.877809,40.02393063,0.514099722
8697,0.88,0.85,2622.687134,39.44114081,0.52570809
8698,0.88,0.86,2655.221027,39.75773927,0.519824597
8699,0.88,0.87,2671.953619,39.82753372,0.516798642
8700,0.88,0.88,2653.971778,39.75477888,0.520050514
8701,0.88,0.89,2654.133647,39.73693871,0.520021241
8702,0.88,0.9,2641.047005,39.60001984,0.522387855
8703,0.88,0.91,2663.919014,39.72424631,0.518251636
8704,0.88,0.92,2649.51129,39.56327837,0.520857157
8705,0.88,0.93,2648.420888,39.62392003,0.521054348
8706,0.88,0.94,2662.608442,39.83138864,0.518488642
8707,0.88,0.95,2663.847208,39.6603405,0.518264621
8708,0.88,0.96,2644.942525,39.65371554,0.521683382
8709,0.88,0.97,2672.31815,39.83235524,0.51673272
8710,0.88,0.98,2674.946861,39.78079071,0.516257338
8711,0.88,0.99,2656.468733,39.65407482,0.519598959
8712,0.89,0.01,2653.814071,39.70642296,0.520079034
8713,0.89,0.02,2670.695975,39.82267029,0.517026077
8714,0.89,0.03,2650.365093,39.69399716,0.520702754
8715,0.89,0.04,2648.94291,39.67541915,0.520959944
8716,0.89,0.05,2656.484498,39.70995482,0.519596108
8717,0.89,0.06,2656.882123,39.62609435,0.519524201
8718,0.89,0.07,2645.230466,39.59254267,0.52163131
8719,0.89,0.08,2652.413372,39.70848272,0.520332339
8720,0.89,0.09,2668.902827,39.85895148,0.517350353
8721,0.89,0.1,2645.716487,39.59074932,0.521543417
8722,0.89,0.11,2659.362779,39.78679349,0.519075594
8723,0.89,0.12,2669.150463,39.75528346,0.51730557
8724,0.89,0.13,2649.246931,39.70790901,0.520904964
8725,0.89,0.14,2661.329054,39.76579784,0.518720009
8726,0.89,0.15,2663.255742,39.66568276,0.518371583
8727,0.89,0.16,2652.053611,39.62118267,0.520397399
8728,0.89,0.17,2664.787868,39.78071983,0.518094511
8729,0.89,0.18,2656.804808,39.71477759,0.519538183
8730,0.89,0.19,2662.862329,39.80322723,0.518442729
8731,0.89,0.2,2665.040752,39.77933156,0.518048779
8732,0.89,0.21,2652.250538,39.65837686,0.520361786
8733,0.89,0.22,2667.05247,39.75944627,0.517684976
8734,0.89,0.23,2682.373758,39.94165032,0.514914244
8735,0.89,0.24,2655.403727,39.67866854,0.519791557
8736,0.89,0.25,2680.827293,39.90351731,0.515193909
8737,0.89,0.26,2673.534008,39.78690723,0.516512841
8738,0.89,0.27,2653.816138,39.68400031,0.52007866
8739,0.89,0.28,2635.193284,39.60803319,0.523446454
8740,0.89,0.29,2690.597822,39.97568538,0.513426988
8741,0.89,0.3,2663.126393,39.75934594,0.518394975
8742,0.89,0.31,2654.764569,39.69633398,0.519907144
8743,0.89,0.32,2650.959441,39.65865794,0.520595271
8744,0.89,0.33,2641.656743,39.62970095,0.522277589
8745,0.89,0.34,2639.168606,39.54808644,0.522727549
8746,0.89,0.35,2659.638392,39.71934624,0.519025752
8747,0.89,0.36,2672.560529,39.79776757,0.516688887
8748,0.89,0.37,2658.98511,39.67623058,0.519143893
8749,0.89,0.38,2661.53061,39.76421696,0.51868356
8750,0.89,0.39,2672.086171,39.81089222,0.516774671
8751,0.89,0.4,2645.902719,39.70580451,0.521509738
8752,0.89,0.41,2662.103349,39.80483006,0.518579984
8753,0.89,0.42,2660.585213,39.76153319,0.518854527
8754,0.89,0.43,2661.124883,39.76028813,0.518756932
8755,0.89,0.44,2664.342095,39.81346585,0.518175125
8756,0.89,0.45,2656.781104,39.80639831,0.51954247
8757,0.89,0.46,2644.691511,39.66232498,0.521728775
8758,0.89,0.47,2654.183389,39.75969012,0.520012246
8759,0.89,0.48,2664.517039,39.71564691,0.518143488
8760,0.89,0.49,2653.657033,39.71029862,0.520107433
8761,0.89,0.5,2683.901229,39.91277404,0.514638013
8762,0.89,0.51,2646.964627,39.69869691,0.521317701
8763,0.89,0.52,2651.061494,39.60809847,0.520576815
8764,0.89,0.53,2651.409529,39.78481881,0.520513876
8765,0.89,0.54,2659.391699,39.75594102,0.519070365
8766,0.89,0.55,2651.454538,39.71501333,0.520505736
8767,0.89,0.56,2657.808198,39.66285827,0.519356728
